track_id,spotify_id,title,track_artist,release_year,loudness,mode_name,decade
spotify:track:12MaIfgxw5FANOqZPKOwN5,12MaIfgxw5FANOqZPKOwN5,how to drown // acoustic,Cottonwood Firing Squad,2022,-18.427,major,2020
spotify:track:3Maqlu2aPlU8NluW19O8JD,3Maqlu2aPlU8NluW19O8JD,Paper Mache World,Matilda Mann,2020,-5.818,major,2020
spotify:track:1wsqBGQ3MgU2AyuYOardEn,1wsqBGQ3MgU2AyuYOardEn,Velveteen,Alvvays,2022,-4.48,major,2020
spotify:track:7K2NAP0VTobkh2z26JmZ3O,7K2NAP0VTobkh2z26JmZ3O,Days and Nights / Reprise (Rōnin Re-Edit),UNKLE,2021,-8.998,major,2020
spotify:track:7LPknY1dJIGRn75fscm2Us,7LPknY1dJIGRn75fscm2Us,SPARK - Movie Edit 『セイバー+ゼンカイジャー スーパーヒーロー戦記』主題歌,Tokyo Ska Paradise Orchestra,2021,-2.971,minor,2020
spotify:track:6RYGLccpK6E4A6Js1dtcKn,6RYGLccpK6E4A6Js1dtcKn,Meu Guri - Ao Vivo,Elza Soares,2020,-15.141,minor,2020
spotify:track:5oWIKeJYywGUfJ6Gv3NEMN,5oWIKeJYywGUfJ6Gv3NEMN,Energy,Romeo,2021,-11.231,minor,2020
spotify:track:23h3c9x2ApofnkxHteQJDU,23h3c9x2ApofnkxHteQJDU,Country Can,Hannah Ellis,2022,-4.403,major,2020
spotify:track:2yvPBcEY1GWH1mjHlUk21f,2yvPBcEY1GWH1mjHlUk21f,Moscow to LA,Forty Cats,2020,-8.53,major,2020
spotify:track:1BcfexpcJZ4Oh1h89M4aVN,1BcfexpcJZ4Oh1h89M4aVN,Write A River,Loving,2020,-6.486,major,2020
spotify:track:4otT81iBBpaf36roGtzT4a,4otT81iBBpaf36roGtzT4a,Decrescendo,Lomepal,2022,-7.178,minor,2020
spotify:track:415We0rxvC1bJ9yzXyfBa9,415We0rxvC1bJ9yzXyfBa9,Dhanush Kodi's Theme,Yuvan Shankar Raja,2021,-8.008,major,2020
spotify:track:2FSoOK1i7PwQjBNngifdw2,2FSoOK1i7PwQjBNngifdw2,RUN AWAY,pH-1,2022,-5.016,major,2020
spotify:track:0jkrxTzWniCbQ6MB5n64BK,0jkrxTzWniCbQ6MB5n64BK,Still Alive - Cruise Control Remix,A R I Z O N A,2020,-6.907,minor,2020
spotify:track:7dTXinOmm5bdJsLsn3z9Cp,7dTXinOmm5bdJsLsn3z9Cp,The Clearing,Tor Lundvall,2023,-8.595,major,2020
spotify:track:5SBtKiUzDptadLMP5kgb6Q,5SBtKiUzDptadLMP5kgb6Q,A September Birthday,Steve Hofstetter,2023,-21.304,major,2020
spotify:track:4yaIIdwY5zmhigm4JzCfEU,4yaIIdwY5zmhigm4JzCfEU,Time After Time,William Joseph,2021,-19.12,major,2020
spotify:track:3pbw2lj2toYlO97wGpfnSL,3pbw2lj2toYlO97wGpfnSL,Found Myself,Ben Phipps,2022,-6.469,major,2020
spotify:track:0pRIs6EFRLniTBxEsR0g0g,0pRIs6EFRLniTBxEsR0g0g,Arcade Mode,Adriatique,2022,-8.186,minor,2020
spotify:track:6hOBFicL6l2zaOvbWfJTBe,6hOBFicL6l2zaOvbWfJTBe,RAIDERZ,Owl Vision,2021,-3.987,minor,2020
spotify:track:37oNzLFCyw2On6e39bN2sp,37oNzLFCyw2On6e39bN2sp,"Modennaminute (with Lucky Daye, Phoelix)",Smino,2022,-9.466,minor,2020
spotify:track:7g5KyP3c7DuVzOWmzjfaqJ,7g5KyP3c7DuVzOWmzjfaqJ,Risen,Designer Disguise,2023,-4.631,major,2020
spotify:track:0omZTBBJsbkb5GVg1coZtd,0omZTBBJsbkb5GVg1coZtd,Todas As Coisas - Ao Vivo,Fernandinho,2023,-8.517,major,2020
spotify:track:02kPfdWpHVMZQXE4kQOfHG,02kPfdWpHVMZQXE4kQOfHG,Exiliado,Azeroth,2022,-13.582,minor,2020
spotify:track:4gws3X9xLT4D2cT1h2nv4p,4gws3X9xLT4D2cT1h2nv4p,Udug-Hul Incantation,Devangelic,2023,-6.295,major,2020
spotify:track:6nxwqXoSg205rObQN1yUJ3,6nxwqXoSg205rObQN1yUJ3,Đi Ngang Ngày Buồn,Phạm Nguyên Ngọc,2021,-14.405,major,2020
spotify:track:6sFSGmDXLn6DOUhRf9N1MS,6sFSGmDXLn6DOUhRf9N1MS,Som på film,ShitKid,2020,-3.792,minor,2020
spotify:track:40zuyHdqt51929tfHq29UX,40zuyHdqt51929tfHq29UX,All I Ever Wanted - Hardstyle Edit,Thymo,2022,-2.715,major,2020
spotify:track:7hcTlr9TT86lnnETaOf8b7,7hcTlr9TT86lnnETaOf8b7,Wipe My Tears,Damien,2021,-4.395,major,2020
spotify:track:60fOW6ju9yMREqIIrPM9ZG,60fOW6ju9yMREqIIrPM9ZG,Where You Live Again,Enisum,2023,-12.655,major,2020
spotify:track:4vaI6Vtngf9lUp7AatbyO1,4vaI6Vtngf9lUp7AatbyO1,Meadow in the sky,Anthony Island,2023,-6.751,minor,2020
spotify:track:0xB6SdC3OyIPyqKzsgkThL,0xB6SdC3OyIPyqKzsgkThL,時輪,C AllStar,2021,-7.513,major,2020
spotify:track:1LbVRUEMrdMFsIkRc1PtVt,1LbVRUEMrdMFsIkRc1PtVt,Sicker Than Your Average,Kilbourne,2021,-4.783,minor,2020
spotify:track:3sQuLFDdHMZjAMR3O7RHiJ,3sQuLFDdHMZjAMR3O7RHiJ,Questão de Tempo,Vitor Fernandes,2021,-3.945,minor,2020
spotify:track:2HIm1IwgNCYAnLQ3qwmBew,2HIm1IwgNCYAnLQ3qwmBew,"Vaccum Cleaner Noise, Pt. 18",White Noise Babies,2020,-16.08,major,2020
spotify:track:5kj1ATksYuR9lsvJT4mKh5,5kj1ATksYuR9lsvJT4mKh5,墜落,Jason Chan,2022,-4.09,minor,2020
spotify:track:6kNEXB3Dkxi0S5XnK8OGOu,6kNEXB3Dkxi0S5XnK8OGOu,Satisfy Me,Alex Hobson,2022,-7.375,minor,2020
spotify:track:7ecQNIkucpfozysKEt8jSo,7ecQNIkucpfozysKEt8jSo,Ladioo - Arena-Hitmix Reloaded,Peter Wackel,2023,-2.363,major,2020
spotify:track:7o8jZUgQyVqq7TiXrNpyAB,7o8jZUgQyVqq7TiXrNpyAB,Dancehall Baddest Ting,Rygin King,2021,-4.343,major,2020
spotify:track:0FuK9P0oD0W1CoXM3ksibe,0FuK9P0oD0W1CoXM3ksibe,Sun Rays on Raindrops with Thunder,Rain Sound Studio,2020,-16.853,major,2020
spotify:track:117o0nKXJgyUK8wwnugr8F,117o0nKXJgyUK8wwnugr8F,Mais Um,Felipe Araújo,2021,-4.427,major,2020
spotify:track:6mogMfjr9YB8QDFX7KjptK,6mogMfjr9YB8QDFX7KjptK,Meri baaton mae tu Cover LOFI,Swattrex,2023,-18.789,major,2020
spotify:track:7k41Cd9KiBzctFiV6IwQMm,7k41Cd9KiBzctFiV6IwQMm,This Is What We Do,Leftfield,2022,-5.974,minor,2020
spotify:track:4MqwgcYSw2BVHfZcijQ9LH,4MqwgcYSw2BVHfZcijQ9LH,"Bwv 1019 Alternative Movements - Cantabile, ma un poco Adagio",Johann Sebastian Bach,2023,-23.151,major,2020
spotify:track:5CY2NFmcAhlXyqMejIw7qa,5CY2NFmcAhlXyqMejIw7qa,She Works Hard For The Money,Donna Summer,2023,-7.821,minor,2020
spotify:track:3VmBWEZGlr5ejw5UcbZts1,3VmBWEZGlr5ejw5UcbZts1,Cita en el Quirófano,PXNDX,2020,-4.062,major,2020
spotify:track:6WRoMvvjhKsJjWJHXNJxtq,6WRoMvvjhKsJjWJHXNJxtq,Diggy Dee - Remix,Charly Black,2020,-0.965,major,2020
spotify:track:6FigTKRqViioVS4sjECtNa,6FigTKRqViioVS4sjECtNa,Imago,Oneohtrix Point Never,2020,-13.607,minor,2020
spotify:track:2ksgMG1hHFHV979phZ2lkd,2ksgMG1hHFHV979phZ2lkd,Begin Again,Nick Mulvey,2020,-9.402,major,2020
spotify:track:0u0oY2WuHC8B22p5nF8qsU,0u0oY2WuHC8B22p5nF8qsU,When I Talk,deadmau5,2022,-6.548,minor,2020
spotify:track:5N6yVuv3jHpj9t04Tf1jmc,5N6yVuv3jHpj9t04Tf1jmc,Feel,Sleep Fruits Music,2022,-41.152,major,2020
spotify:track:2LAsmy9axBGMLTcusWYtqj,2LAsmy9axBGMLTcusWYtqj,Trust You,€URO TRA$H,2021,-6.047,major,2020
spotify:track:5zGWmuo59G5tJnQiXtxQp5,5zGWmuo59G5tJnQiXtxQp5,Voodoo,Pan-Pot,2021,-6.385,minor,2020
spotify:track:0FAVMjX1bhZeLVXSo5KxMh,0FAVMjX1bhZeLVXSo5KxMh,Só Foi Beber pra Lembrar (Ao Vivo),Os Barões Da Pisadinha,2020,-4.392,minor,2020
spotify:track:2h5FScYeQ8F9autCIyAwFE,2h5FScYeQ8F9autCIyAwFE,Coming Soon,Matthew Sweet,2021,-3.936,major,2020
spotify:track:0hvtAiGqMgzIUodLcj3aEc,0hvtAiGqMgzIUodLcj3aEc,Less Of A Stranger,Julia Jacklin,2022,-18.307,major,2020
spotify:track:1AhLmSV0uOFvLIyrGO2zJc,1AhLmSV0uOFvLIyrGO2zJc,Back To The Middle,Modest Mouse,2021,-4.643,major,2020
spotify:track:0395HUpp6e8PpPJprGWiHD,0395HUpp6e8PpPJprGWiHD,The Bonnie Ship the Diamond,The Real McKenzies,2022,-8.752,major,2020
spotify:track:7dA7M4kzZ6LJFfk3EGNdxO,7dA7M4kzZ6LJFfk3EGNdxO,All My Mistakes,gavn!,2022,-34.455,major,2020
spotify:track:4eRL7DQJdENTlOwkUfzkco,4eRL7DQJdENTlOwkUfzkco,Broken Pieces,Koryn Hawthorne,2020,-7.626,major,2020
spotify:track:3xmXfTd5RrqlIOWPnfDRoG,3xmXfTd5RrqlIOWPnfDRoG,Lejos Otra Vez,La Parranda Magna,2023,-3.103,minor,2020
spotify:track:6wXYyw7TBQlJ0qh3RNP8MD,6wXYyw7TBQlJ0qh3RNP8MD,Change,(G)I-DLE,2022,-4.124,major,2020
spotify:track:4vJ0MTIjJGGa7OoVoGl1m3,4vJ0MTIjJGGa7OoVoGl1m3,Howling at the Moon,Mike Posner,2023,-6.922,major,2020
spotify:track:0Aa9storemJMkPbFnLH8jE,0Aa9storemJMkPbFnLH8jE,All Hail King Jesus - Live,Bethel Music,2021,-9.225,major,2020
spotify:track:06y6y1nLxy4W4ws62b3BRX,06y6y1nLxy4W4ws62b3BRX,"Music to Focus, Pt. 11",Sleep Fruits Music,2022,-35.277,major,2020
spotify:track:254wKOYOBxm41PjsXSDv5b,254wKOYOBxm41PjsXSDv5b,Ved Steingard - Remaster 2021,Borknagar,2021,-17.664,minor,2020
spotify:track:7tQghvy2q9knaNRpkaEIEJ,7tQghvy2q9knaNRpkaEIEJ,Yeah Man,Govana,2020,-3.57,major,2020
spotify:track:7juRT2OnZvXW8irziSULlU,7juRT2OnZvXW8irziSULlU,Never Ending,Lvne,2020,-11.36,major,2020
spotify:track:5peK7njLENZjTLID1b4EoI,5peK7njLENZjTLID1b4EoI,Breaking the Silence,Outline In Color,2020,-4.561,minor,2020
spotify:track:6wb3IslkTscAA4d3UuCJ6R,6wb3IslkTscAA4d3UuCJ6R,We Are Family - Original Radio Edit,Jesse Saunders,2021,-4.683,minor,2020
spotify:track:5ExEbPXBV7foCAaX7c6uuV,5ExEbPXBV7foCAaX7c6uuV,Undershadow - Original mix,Albert Chiovenda,2023,-11.59,major,2020
spotify:track:484UWdd9vK1RbhAsvwjR8c,484UWdd9vK1RbhAsvwjR8c,Beech Street,Marsh,2020,-7.664,major,2020
spotify:track:0T0sBkFffvV1iELEgYGazB,0T0sBkFffvV1iELEgYGazB,Want You - Charles Webster Instrumental Remix,NATE08,2023,-8.257,major,2020
spotify:track:7AD0ZaIzhv4mtwK3wNL8lZ,7AD0ZaIzhv4mtwK3wNL8lZ,Wake Up,Lil Mosquito Disease,2022,-1.775,major,2020
spotify:track:63e71rb8TjRG253nMvU7yY,63e71rb8TjRG253nMvU7yY,cinege,Fausto Mercier,2023,-11.376,major,2020
spotify:track:3AjYtzRNk3ERay20FsBWOQ,3AjYtzRNk3ERay20FsBWOQ,Secret Desires,Alex Spite,2021,-7.745,minor,2020
spotify:track:7KN6w6aVRJ2WNgZwId0mPP,7KN6w6aVRJ2WNgZwId0mPP,My Daddy 'SUGA' - Huda Hudia & DJ30A Remix,The Darrow Chem Syndicate,2021,-3.699,minor,2020
spotify:track:62hOMcNrTs3R8DsB2P5C2K,62hOMcNrTs3R8DsB2P5C2K,Back in time,Tevvez,2020,-7.527,minor,2020
spotify:track:2SKTBfNiv3r7j53tWlfk9u,2SKTBfNiv3r7j53tWlfk9u,Rhythm Sister,Alinka,2021,-8.247,major,2020
spotify:track:249cXxml3AfaUU2GkzkPWD,249cXxml3AfaUU2GkzkPWD,Чужой,Aria,2020,-3.514,major,2020
spotify:track:0ZOUc69GEvD2vKmZLIR5zm,0ZOUc69GEvD2vKmZLIR5zm,About Last Night,Vybz Kartel,2023,-5.269,major,2020
spotify:track:3HtrgoW2iPVupeM8SU3718,3HtrgoW2iPVupeM8SU3718,Roy,Ambrose Akinmusire,2020,-20.625,major,2020
spotify:track:4WUU7iW9eCaCGWpFVjgtJD,4WUU7iW9eCaCGWpFVjgtJD,Juegas al Amor,Irving Manuel,2021,-3.713,major,2020
spotify:track:0PxdP0ZLA97YRdo2m9SW3R,0PxdP0ZLA97YRdo2m9SW3R,N.W.O.,Smirk,2021,-4.512,major,2020
spotify:track:0u7W6rCS1oZDw3CcGrPZpQ,0u7W6rCS1oZDw3CcGrPZpQ,A Different You - Original Mix,Tep No,2021,-4.782,major,2020
spotify:track:0QasLdXWzd4rJLpdYyPGNZ,0QasLdXWzd4rJLpdYyPGNZ,Sheep Don't You Know the Road,Bessie Jones,2020,-10.188,minor,2020
spotify:track:7h1t1cI0DOSZQ0jHm3u0zA,7h1t1cI0DOSZQ0jHm3u0zA,KING OF THE TOWN,DillanPonders,2020,-10.55,major,2020
spotify:track:5I4HRAO95ds6Cktvo0eT9O,5I4HRAO95ds6Cktvo0eT9O,Hood of My Car,Anderson East,2021,-6.758,major,2020
spotify:track:1G1EjrYhxe34GKjF7Kfxa2,1G1EjrYhxe34GKjF7Kfxa2,Jericho,Jeff Fullyauto,2022,-5.387,major,2020
spotify:track:7Jm7DORWEyKBzIbWJiAvFO,7Jm7DORWEyKBzIbWJiAvFO,The Only Thing They Fear Is You,Megaraptor,2020,-10.465,major,2020
spotify:track:6bxUT3WHGWwPGFx60j847d,6bxUT3WHGWwPGFx60j847d,いつも、エンドレス,OKAMOTO'S,2023,-4.684,minor,2020
spotify:track:46rKXLctYLm4zcO7MJrJHi,46rKXLctYLm4zcO7MJrJHi,Stargon,A. G. Cook,2020,-8.397,major,2020
spotify:track:5QXB4iX4Vn93sH1W1BuO5b,5QXB4iX4Vn93sH1W1BuO5b,Know You (708),With Confidence,2021,-8.6,major,2020
spotify:track:3XLnBzF8xHnkUZSYuzh7bf,3XLnBzF8xHnkUZSYuzh7bf,Dawn,Valérie Beaumont,2023,-21.819,major,2020
spotify:track:3Bt20p8HJRutgobDpr7PUB,3Bt20p8HJRutgobDpr7PUB,因一个人而流出一滴泪,Karen Mok,2021,-13.174,major,2020
spotify:track:0HItcI6qN6Dr4MC3CZryQh,0HItcI6qN6Dr4MC3CZryQh,Gimme Love,Joji,2020,-6.917,major,2020
spotify:track:2nsPkMV6m9pZCOB49nFMDZ,2nsPkMV6m9pZCOB49nFMDZ,Closer,Satoshi & Makoto,2020,-27.407,minor,2020
spotify:track:6DmeveGMC2P2EG3y7qjdLl,6DmeveGMC2P2EG3y7qjdLl,Aami Chini Go Chini,Kishore Kumar,2020,-11.86,major,2020
spotify:track:0M16Hok840Lu3BKsjnIIDt,0M16Hok840Lu3BKsjnIIDt,Spanish Lessons,Stuart Thompson,2020,-9.787,major,2020
spotify:track:2ZEtuhomZIuim95sQ3E2Uz,2ZEtuhomZIuim95sQ3E2Uz,If You’re Falling Asleep,Old Sea Brigade,2022,-13.434,major,2020
spotify:track:4UyqpXNMLdzQYQ2CtZ0VDK,4UyqpXNMLdzQYQ2CtZ0VDK,Worldspawn,Niki Istrefi,2020,-12.594,major,2020
spotify:track:3AmYmsHpaGRZml7gcWIuP3,3AmYmsHpaGRZml7gcWIuP3,All That We've Become,Neon Graves,2020,-5.285,major,2020
spotify:track:5wz3pkRSki1ykp81yYdjb5,5wz3pkRSki1ykp81yYdjb5,Raise Hell,Ruvlo,2022,-2.561,major,2020
spotify:track:7L3r0gemCNQGInuIl58yfv,7L3r0gemCNQGInuIl58yfv,That Feeling - Club Edit,Sven & Olav,2021,-7.24,major,2020
spotify:track:33sl70LENNTIDswSBU5mPh,33sl70LENNTIDswSBU5mPh,Drown,Astronoid,2022,-7.195,minor,2020
spotify:track:6NitJf2pJZ4ssPTWZ1ZuVv,6NitJf2pJZ4ssPTWZ1ZuVv,About Us (feat. EMME),Le Youth,2020,-9.185,minor,2020
spotify:track:695k1t38My2LLHZhUi5qBW,695k1t38My2LLHZhUi5qBW,Rugia,Hate,2021,-4.214,major,2020
spotify:track:0BLiwKvQ0I1MUQqwhdFsXa,0BLiwKvQ0I1MUQqwhdFsXa,You Can Kill With It,Idontknowjeffery,2021,-12.743,minor,2020
spotify:track:2wY5AD0JnaANlabZbx2CFF,2wY5AD0JnaANlabZbx2CFF,The Ballad of Sleazy Rider,Rob Zombie,2021,-5.253,major,2020
spotify:track:75Kno9fjHx3qUYKrrxJKlV,75Kno9fjHx3qUYKrrxJKlV,Polladha Ulagam,Dhanush,2022,-8.041,major,2020
spotify:track:4W1GYMpHYOpeK6iOkc6rfJ,4W1GYMpHYOpeK6iOkc6rfJ,Victory - Remix,Rehmahz,2021,-6.844,major,2020
spotify:track:5j2wZUhCRP6LXj88YSHDaB,5j2wZUhCRP6LXj88YSHDaB,Turbulence 2.0,GEL,2021,-2.513,major,2020
spotify:track:6IvYOcoVa8pjIiaHd00SDp,6IvYOcoVa8pjIiaHd00SDp,Não Foi A Toa,Soweto,2020,-7.216,major,2020
spotify:track:4NtNdQAlf77UOgBbYDyuw7,4NtNdQAlf77UOgBbYDyuw7,Stand As One,Genox,2020,-3.083,minor,2020
spotify:track:35dA0YWwrhave8ttuQhQTY,35dA0YWwrhave8ttuQhQTY,Headed for The Sun (Mixed),Craig Connelly,2022,-8.088,minor,2020
spotify:track:5N5m6hs4ZvYqkYWIEiTpWE,5N5m6hs4ZvYqkYWIEiTpWE,Deus Ex Machina,Devoured Elysium,2021,-7.84,major,2020
spotify:track:2o9zFqPp1sR4DpvMOBngfr,2o9zFqPp1sR4DpvMOBngfr,Heroes och StarWars,Magnum Bonum,2020,-4.441,major,2020
spotify:track:0tmUakYNAsnX62md9OsjdU,0tmUakYNAsnX62md9OsjdU,Dismantle Me - Live,The Distillers,2021,-4.082,minor,2020
spotify:track:2nbOCUfZgGIR2Gf2BxCV8Z,2nbOCUfZgGIR2Gf2BxCV8Z,Gardening on Human Soils,Pharmacist,2020,-5.948,minor,2020
spotify:track:7wFC7k4K12wUuoo74xFrA3,7wFC7k4K12wUuoo74xFrA3,Forever or the End,Skillet,2022,-4.996,major,2020
spotify:track:3wrxT5Z90poKrnZIYUzdxX,3wrxT5Z90poKrnZIYUzdxX,Devil Angel,Perpetual Rage,2020,-9.249,major,2020
spotify:track:0SFWZY6oCtebrpMwG5jxsA,0SFWZY6oCtebrpMwG5jxsA,"Frau Luna 2. Akt: V. 5. Duett ""Wenn die Sonne schlafen geht""",Paul Lincke,2023,-11.061,major,2020
spotify:track:1uvV0PCQTRyY5QvpjP20Q1,1uvV0PCQTRyY5QvpjP20Q1,Oigo Tu Voz - Remastered,Lucio Demare,2021,-9.672,minor,2020
spotify:track:0AVrU1Rn3c5wmo2QcYqkYy,0AVrU1Rn3c5wmo2QcYqkYy,could've been,sad chill,2021,-9.309,major,2020
spotify:track:6ld1nhd1nqfgmKsWzd1gy7,6ld1nhd1nqfgmKsWzd1gy7,Romeo - Léonard Lasry Reprise,Jay-Jay Johanson,2021,-7.45,minor,2020
spotify:track:1LDBGsLNXaCQ3iVVcLr059,1LDBGsLNXaCQ3iVVcLr059,Cool,Pascal Junior,2022,-9.159,minor,2020
spotify:track:6O8MFkzE6sSS5W9kK0N3e3,6O8MFkzE6sSS5W9kK0N3e3,Puede Ser,twuan,2023,-10.001,minor,2020
spotify:track:4JO6wEQnXEVvu6VmH2RrO8,4JO6wEQnXEVvu6VmH2RrO8,Sad Groove,I Hate Models,2021,-6.369,major,2020
spotify:track:4wnE1oha5eLIxJNUghxGj7,4wnE1oha5eLIxJNUghxGj7,"Hey, Coachman, Take Me Fast to the Yar",Zhenya Shevchenko,2020,-14.127,minor,2020
spotify:track:3LFJZT5tGF8QkmgeluXI87,3LFJZT5tGF8QkmgeluXI87,Does System Dream,Revizia,2022,-5.215,major,2020
spotify:track:1pQ3mSANEHcFYG2Xbpjmp8,1pQ3mSANEHcFYG2Xbpjmp8,Pollo Sneeps,Emancipator,2020,-13.711,major,2020
spotify:track:2ZOgetJtTVb8VEe9iBdTP9,2ZOgetJtTVb8VEe9iBdTP9,Matrix,Serenity In Murder,2023,-3.626,major,2020
spotify:track:3yb8BnVU9Kmp6Lz3KGYgqO,3yb8BnVU9Kmp6Lz3KGYgqO,El Ultimo Eclipse - En Vivo,Lörihen,2021,-7.629,minor,2020
spotify:track:19n0UZuW8AArMVWNztoXu9,19n0UZuW8AArMVWNztoXu9,Frozen,Lil Baby,2022,-8.867,major,2020
spotify:track:7qQcB53fO6DscCmzBo1DXV,7qQcB53fO6DscCmzBo1DXV,Demon Slayer Freestyle,Khantrast,2021,-8.646,minor,2020
spotify:track:5dW0cgZ9uV1W3PXtuTS5uP,5dW0cgZ9uV1W3PXtuTS5uP,Sorry (with Madonna),BLOND:ISH,2023,-8.061,major,2020
spotify:track:5kgbNepkJwwOdwHpO4l2mO,5kgbNepkJwwOdwHpO4l2mO,Who Goes There? / I.F.F.,Man Must Die,2023,-6.652,major,2020
spotify:track:4defRVe7jfELokLRzF9uZs,4defRVe7jfELokLRzF9uZs,Effective Ways,C.O.D.J,2023,-20.694,minor,2020
spotify:track:5na9MtUI9jffbuyTwy5PYO,5na9MtUI9jffbuyTwy5PYO,Dead Land,C.O.F.F.I.N,2020,-5.884,major,2020
spotify:track:2OnkDvLtXaGiKlWHgLLzCf,2OnkDvLtXaGiKlWHgLLzCf,Solinho Apaixonado,Tony Guerra & Forró Sacode,2022,-3.269,major,2020
spotify:track:5vYhmzOv4GAkvpTtyvxlQD,5vYhmzOv4GAkvpTtyvxlQD,Flappie,Todd Rundgren,2020,-10.021,major,2020
spotify:track:4VUXAoJESfRV3ceUYtzfpQ,4VUXAoJESfRV3ceUYtzfpQ,Endlessly,Omar Apollo,2022,-7.725,major,2020
spotify:track:3DfJTDBcqx0eW7spnSTl1R,3DfJTDBcqx0eW7spnSTl1R,Tanto - Ao Vivo,4 Goles de Samba,2022,-6.678,major,2020
spotify:track:3KYALkrEFKFnRAAhAvQcYE,3KYALkrEFKFnRAAhAvQcYE,O Neném Não É Neném,MC MENOR HR,2022,-4.18,major,2020
spotify:track:5ueBWH9Y7ZTPQKSrnpTRfM,5ueBWH9Y7ZTPQKSrnpTRfM,Across the Ocean,Ryan Farish,2022,-8.753,major,2020
spotify:track:7oSrtwyMNXomragc2eLyI4,7oSrtwyMNXomragc2eLyI4,Dating Rules - Studio Live,Janice Vidal,2022,-8.805,major,2020
spotify:track:43dO8dCDTz6OegU1TJeaUs,43dO8dCDTz6OegU1TJeaUs,Dos Vidas,Agustín Irusta,2023,-9.926,major,2020
spotify:track:5SZ6daSFOlvuhIMCZve0D2,5SZ6daSFOlvuhIMCZve0D2,a short lofi nightmare,Dibyo,2022,-6.448,major,2020
spotify:track:0wDsBScGjc2Z2pa4Y9uxoE,0wDsBScGjc2Z2pa4Y9uxoE,There's A New Kid In Town - From The Vault,Randy Travis,2021,-13.325,major,2020
spotify:track:4b19Ses5nwfSXm58rnWG8u,4b19Ses5nwfSXm58rnWG8u,Fix Bayonets!,Preoccupations,2022,-8.651,major,2020
spotify:track:2ebQHnlofXHEDY2AZSfrxM,2ebQHnlofXHEDY2AZSfrxM,Violence,Emorfik,2022,-3.296,major,2020
spotify:track:5k1zwVigxCGFByg4y37J1B,5k1zwVigxCGFByg4y37J1B,Otro Rollo,Blake,2021,-4.839,minor,2020
spotify:track:5nVbOLAVEWiAGa8YU6XVn5,5nVbOLAVEWiAGa8YU6XVn5,Menino Sonhador,Pedrinho Pisadinha,2021,-4.217,minor,2020
spotify:track:2cWpNuyBL4trJFEvbY2OwV,2cWpNuyBL4trJFEvbY2OwV,WRONG STEP,TWENTYTHREE,2021,-11.269,minor,2020
spotify:track:0bOg6SCezuxKt1ZIwP8sGg,0bOg6SCezuxKt1ZIwP8sGg,Midnight Hunter,Inner Axis,2021,-1.983,minor,2020
spotify:track:5IhPl3NXbgUKNGJun7HOnQ,5IhPl3NXbgUKNGJun7HOnQ,Loopable Woods,Crickets - Tinnitus Sleep Solution,2020,-43.714,major,2020
spotify:track:5tBCxqtmXfMjv0mzXHIojU,5tBCxqtmXfMjv0mzXHIojU,Any Other - Original Mix,DJ Fixx,2020,-3.138,minor,2020
spotify:track:1ojotvJWLsbEsmLV6gl0cM,1ojotvJWLsbEsmLV6gl0cM,Human,Beyond The Black,2020,-7.089,major,2020
spotify:track:2zvzEvXvGFrLTbpAa3sklw,2zvzEvXvGFrLTbpAa3sklw,Death Dream,Lonesome Wyatt and the Holy Spooks,2020,-9.021,minor,2020
spotify:track:0gF5pJHeWPqveJ6Z7E8jVx,0gF5pJHeWPqveJ6Z7E8jVx,Voz Calada,Benito Di Paula,2021,-10.171,major,2020
spotify:track:5hhhrZMKz1NEZM7jRWufbf,5hhhrZMKz1NEZM7jRWufbf,Bob,Frank Turner,2020,-5.529,major,2020
spotify:track:6G1lwaSi06Wb2EDCi5m6M6,6G1lwaSi06Wb2EDCi5m6M6,In Remembrance Of A Leaf,David Arkenstone,2020,-16.763,major,2020
spotify:track:4LDkUkhDPeCb4Gc28xcFxm,4LDkUkhDPeCb4Gc28xcFxm,The Light Is about To Change,The Brian Jonestown Massacre,2023,-7.313,major,2020
spotify:track:3UAlfMFSMVu20iI6I7mNHf,3UAlfMFSMVu20iI6I7mNHf,Next Up Vol. 1,Savage,2023,-8.543,major,2020
spotify:track:15okW2nojKmW0aH8qIOjFF,15okW2nojKmW0aH8qIOjFF,thankful&grateful,sammy rash,2022,-9.363,minor,2020
spotify:track:66URVF8yDD6Su5yi1clFDR,66URVF8yDD6Su5yi1clFDR,Wake Up! (feat. Kaleta) - Extended,Purple Disco Machine,2022,-6.468,minor,2020
spotify:track:01uqLvIL2MOzDD2Jt2QFHD,01uqLvIL2MOzDD2Jt2QFHD,Una Navaja,Junior H,2022,-4.085,minor,2020
spotify:track:7b5gd1DbhnVKIuONDzfHSk,7b5gd1DbhnVKIuONDzfHSk,It's Over,Lil Double 0,2021,-13.737,major,2020
spotify:track:7GwDMfDBgPn29Tsq8NAtID,7GwDMfDBgPn29Tsq8NAtID,Trip,Boys Noize,2022,-5.129,minor,2020
spotify:track:2rNSviwFApIZPbhDDSUygv,2rNSviwFApIZPbhDDSUygv,Born To Kill - Instrumental Version,Atrocity,2023,-5.017,major,2020
spotify:track:5LD3gS79o7ndjmvNTVJaVh,5LD3gS79o7ndjmvNTVJaVh,Brute Force,UBUR,2021,0.0,major,2020
